 0.9999211   133.54 (L= 6 minsim= 49 factor= 3.00)
 0.9999214   266.64 (L= 6 minsim= 49 factor= 5.00)
 0.9999078   283.56 (L= 6 minsim= 24 factor= 4.00)
 0.9997158   132.70 (L= 6 minsim= 24 factor= 2.23)
 0.9999077   202.57 (L= 6 minsim= 24 factor= 3.00)
 0.9999080   358.74 (L= 6 minsim= 24 factor= 5.00)
 0.9998669   187.71 (L= 6 minsim= 53 factor= 4.00)
 0.9998451    82.55 (L= 6 minsim= 53 factor= 2.23)
 0.9999156   127.70 (L= 6 minsim= 53 factor= 3.00)
 0.9998674   257.06 (L= 6 minsim= 53 factor= 5.00)
 0.9998180   144.01 (L= 6 minsim= 79 factor= 4.00)
 0.9998590    66.06 (L= 6 minsim= 79 factor= 2.23)
 0.9998178   101.23 (L= 6 minsim= 79 factor= 3.00)
 0.9998176   199.26 (L= 6 minsim= 79 factor= 5.00)
 0.9999306   294.06 (L= 6 minsim= 22 factor= 4.00)
 0.9997060   140.24 (L= 6 minsim= 22 factor= 2.23)
 0.9999304   211.87 (L= 6 minsim= 22 factor= 3.00)
 0.9999308   370.20 (L= 6 minsim= 22 factor= 5.00)
 0.9999381   216.41 (L= 6 minsim= 42 factor= 4.00)
 0.9997879    90.53 (L= 6 minsim= 42 factor= 2.23)
 0.9999346   146.06 (L= 6 minsim= 42 factor= 3.00)
 0.9999381   285.86 (L= 6 minsim= 42 factor= 5.00)
 0.9999293   205.36 (L= 6 minsim= 46 factor= 4.00)
 0.9998795    89.04 (L= 6 minsim= 46 factor= 2.23)
 0.9999282   138.45 (L= 6 minsim= 46 factor= 3.00)
 0.9999294   274.71 (L= 6 minsim= 46 factor= 5.00)
 0.9999071   288.58 (L= 6 minsim= 23 factor= 4.00)
 0.9997097   136.07 (L= 6 minsim= 23 factor= 2.23)
 0.9999069   207.52 (L= 6 minsim= 23 factor= 3.00)
 0.9999074   364.60 (L= 6 minsim= 23 factor= 5.00)
 0.9999447   357.40 (L= 6 minsim= 13 factor= 4.00)
 0.9997836   188.51 (L= 6 minsim= 13 factor= 2.23)
 0.9999326   266.39 (L= 6 minsim= 13 factor= 3.00)
 0.9999450   438.93 (L= 6 minsim= 13 factor= 5.00)
 0.9998203   126.09 (L= 6 minsim= 96 factor= 4.00)
 0.9998152    59.11 (L= 6 minsim= 96 factor= 2.23)
